"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"SLC39A8.2",9.76095092096507e-13,-0.353894045120051,0.108,0.167,2.72613598271633e-08,"Posterior Foregut/Liver","SLC39A8"
"MTR.3",9.84799001099698e-13,-0.326667417255804,0.084,0.143,2.75044513017135e-08,"Posterior Foregut/Liver","MTR"
"ACTL6A.3",1.07771255275857e-12,-0.352932141798394,0.146,0.206,3.00994338859941e-08,"Posterior Foregut/Liver","ACTL6A"
"COL5A1.4",1.21101942256389e-12,-0.495287355475549,0.096,0.152,3.3822561452787e-08,"Posterior Foregut/Liver","COL5A1"
"WARS.2",1.250230327027e-12,-0.25781479729871,0.057,0.112,3.4917682803537e-08,"Posterior Foregut/Liver","WARS"
"CCDC88A.2",1.26190534125011e-12,-0.443786587794613,0.188,0.241,3.52437542757743e-08,"Posterior Foregut/Liver","CCDC88A"
"SNRPA1.3",1.40765639521268e-12,-0.480263749046928,0.447,0.43,3.93144354618951e-08,"Posterior Foregut/Liver","SNRPA1"
"BOP1.3",1.53726426839306e-12,-0.287548772346351,0.074,0.131,4.29342537519499e-08,"Posterior Foregut/Liver","BOP1"
"PSMA3.3",1.60222480491358e-12,-0.388237933415166,0.69,0.596,4.47485365764313e-08,"Posterior Foregut/Liver","PSMA3"
"TP53I11.2",1.64276554107983e-12,-0.320852581096237,0.073,0.129,4.58807987968187e-08,"Posterior Foregut/Liver","TP53I11"
"SMARCD3.2",2.13661540443917e-12,-0.330854879087333,0.059,0.113,5.96735316305815e-08,"Posterior Foregut/Liver","SMARCD3"
"TMA7.3",2.13663070946653e-12,-0.326721245423437,0.762,0.657,5.96739590846906e-08,"Posterior Foregut/Liver","TMA7"
"PEA15.1",2.26627562246553e-12,-0.274911403042179,0.059,0.114,6.32948118598399e-08,"Posterior Foregut/Liver","PEA15"
"EXOSC9.1",2.39960331445965e-12,-0.303840901031529,0.095,0.154,6.70185209695436e-08,"Posterior Foregut/Liver","EXOSC9"
"STAT3.1",2.51009019943578e-12,-0.380408934194516,0.105,0.162,7.01043091800419e-08,"Posterior Foregut/Liver","STAT3"
"TMEM38A.3",3.10446340842209e-12,-0.391525088019258,0.049,0.101,8.67045585338205e-08,"Posterior Foregut/Liver","TMEM38A"
"LRR1",3.16866021348028e-12,-0.253152933434152,0.059,0.112,8.84975111022907e-08,"Posterior Foregut/Liver","LRR1"
"USP28.1",3.55146081363233e-12,-0.403021654955387,0.146,0.202,9.91887490639373e-08,"Posterior Foregut/Liver","USP28"
"GPI.2",3.63941075671411e-12,-0.484843885244857,0.225,0.267,1.01645103024268e-07,"Posterior Foregut/Liver","GPI"
"TSEN15.1",4.65077323650454e-12,-0.33910637066859,0.102,0.158,1.29891445722335e-07,"Posterior Foregut/Liver","TSEN15"
"MLF1",5.37682269243566e-12,-0.320723557606245,0.076,0.132,1.50169280977036e-07,"Posterior Foregut/Liver","MLF1"
"ATAD2.1",5.46205336559515e-12,-0.372823154632849,0.097,0.153,1.52549688447707e-07,"Posterior Foregut/Liver","ATAD2"
"HEG1.2",5.48036930884068e-12,-0.328201219058234,0.066,0.12,1.53061234426611e-07,"Posterior Foregut/Liver","HEG1"
"FBXO5",5.50338562580682e-12,-0.273370154461825,0.078,0.135,1.53704057143159e-07,"Posterior Foregut/Liver","FBXO5"
"MYEF2",5.62626713492846e-12,-0.322122398100136,0.098,0.155,1.57136014811417e-07,"Posterior Foregut/Liver","MYEF2"
"ATP5PD.3",5.72635661424121e-12,-0.416109616984122,0.627,0.552,1.59931413879143e-07,"Posterior Foregut/Liver","ATP5PD"
"HAUS6",7.06688499384546e-12,-0.33262020048121,0.117,0.173,1.9737103099311e-07,"Posterior Foregut/Liver","HAUS6"
"PDE4DIP.3",8.20990258875706e-12,-0.709970329002791,0.118,0.17,2.29294369401396e-07,"Posterior Foregut/Liver","PDE4DIP"
"PFDN2.3",8.3140236344361e-12,-0.420932831049546,0.546,0.498,2.32202366086166e-07,"Posterior Foregut/Liver","PFDN2"
"VGLL4.2",8.8796020860834e-12,-0.424448955175646,0.213,0.262,2.47998406662223e-07,"Posterior Foregut/Liver","VGLL4"
"DCBLD2.4",9.25978631743169e-12,-0.513925502840184,0.207,0.253,2.5861657205955e-07,"Posterior Foregut/Liver","DCBLD2"
"AIF1L.2",9.2739696445265e-12,-0.267769793611507,0.078,0.133,2.59012698201981e-07,"Posterior Foregut/Liver","AIF1L"
"LIN28B.2",9.80440746943612e-12,-0.380224667728072,0.152,0.206,2.73827296213882e-07,"Posterior Foregut/Liver","LIN28B"
"ADRM1.4",9.92181823780786e-12,-0.449119011885883,0.303,0.33,2.77106461563736e-07,"Posterior Foregut/Liver","ADRM1"
"ATP5MPL",1.12012425115356e-11,-0.313988178816564,0.788,0.688,3.12839502104677e-07,"Posterior Foregut/Liver","ATP5MPL"
"CTSC.4",1.25252868032229e-11,-0.458853694054323,0.348,0.366,3.49818735127212e-07,"Posterior Foregut/Liver","CTSC"
"AGO2",1.3213183207363e-11,-0.402834485384915,0.242,0.287,3.69030993798442e-07,"Posterior Foregut/Liver","AGO2"
"CRLF1.3",1.34961674500556e-11,-0.267636807039778,0.073,0.128,3.76934460712604e-07,"Posterior Foregut/Liver","CRLF1"
"BCAS2.1",1.40183054212285e-11,-0.370309716521301,0.175,0.227,3.9151725210949e-07,"Posterior Foregut/Liver","BCAS2"
"TSPAN4",1.43424036441929e-11,-0.379015697546488,0.166,0.218,4.00568991378664e-07,"Posterior Foregut/Liver","TSPAN4"
"EIF2S2.3",1.58542564956484e-11,-0.394111626102629,0.604,0.543,4.42793529666965e-07,"Posterior Foregut/Liver","EIF2S2"
"GALNT1.2",1.63572243664865e-11,-0.406264921119562,0.224,0.271,4.56840919331601e-07,"Posterior Foregut/Liver","GALNT1"
"BZW2.1",1.84322040316629e-11,-0.497903343731537,0.389,0.39,5.14793026400313e-07,"Posterior Foregut/Liver","BZW2"
"RANBP1.3",2.15092669440764e-11,-0.268544166294878,0.791,0.7,6.0073231648111e-07,"Posterior Foregut/Liver","RANBP1"
"TALDO1.3",2.26470956916987e-11,-0.471532740299388,0.504,0.464,6.32510735573452e-07,"Posterior Foregut/Liver","TALDO1"
"LSM6.2",2.30534631595031e-11,-0.41414944959022,0.405,0.409,6.43860172581763e-07,"Posterior Foregut/Liver","LSM6"
"RHOQ.4",2.44571395467737e-11,-0.454537561508024,0.128,0.182,6.83063450401842e-07,"Posterior Foregut/Liver","RHOQ"
"PTPRD.4",2.47167971870927e-11,-0.455852959586379,0.109,0.163,6.90315428638311e-07,"Posterior Foregut/Liver","PTPRD"
"UQCRB",2.97994532111112e-11,-0.278488546472428,0.922,0.829,8.32268928733125e-07,"Posterior Foregut/Liver","UQCRB"
"FABP3.4",3.00040601656352e-11,-0.579111370613606,0.069,0.118,8.37983396366027e-07,"Posterior Foregut/Liver","FABP3"
"RFC2.3",3.05836075272374e-11,-0.339784928733385,0.124,0.178,8.54169574628212e-07,"Posterior Foregut/Liver","RFC2"
"RGS5.4",3.26167287613585e-11,-0.456238399991062,0.109,0.167,9.10952617575982e-07,"Posterior Foregut/Liver","RGS5"
"TRMT112.1",3.26586792144639e-11,-0.339555738713879,0.706,0.612,9.12124251780762e-07,"Posterior Foregut/Liver","TRMT112"
"CUEDC2",3.76002660805543e-11,-0.393095860457148,0.195,0.245,1.0501378313638e-06,"Posterior Foregut/Liver","CUEDC2"
"CHD4",3.81787303832424e-11,-0.406489222790228,0.52,0.487,1.06629376087358e-06,"Posterior Foregut/Liver","CHD4"
"CTSV.4",4.20378014813819e-11,-0.582318139479025,0.312,0.338,1.17407375757352e-06,"Posterior Foregut/Liver","CTSV"
"NCAPD2",4.47218471541534e-11,-0.260105632516822,0.07,0.122,1.24903646916835e-06,"Posterior Foregut/Liver","NCAPD2"
"PSMC3.2",4.48663671422001e-11,-0.417117600288371,0.298,0.326,1.25307276791451e-06,"Posterior Foregut/Liver","PSMC3"
"EEF1E1.3",4.56895166671555e-11,-0.451560030241334,0.374,0.377,1.27606251099699e-06,"Posterior Foregut/Liver","EEF1E1"
"TNRC6B.3",5.74675529867263e-11,-0.481716362422901,0.33,0.351,1.60501128736628e-06,"Posterior Foregut/Liver","TNRC6B"
"TAGLN.3",6.05213877972021e-11,-0.382999235938791,0.178,0.24,1.69030183978806e-06,"Posterior Foregut/Liver","TAGLN"
"RABL6.1",6.25916488847301e-11,-0.401366348959553,0.405,0.407,1.74812216170163e-06,"Posterior Foregut/Liver","RABL6"
"WBP11.1",6.31132360431706e-11,-0.420265443480575,0.275,0.307,1.76268956944971e-06,"Posterior Foregut/Liver","WBP11"
"POLR3K.3",7.44173924135559e-11,-0.382732195173131,0.2,0.244,2.0784033527182e-06,"Posterior Foregut/Liver","POLR3K"
"TOMM40.3",8.96905546719943e-11,-0.460868280099336,0.371,0.374,2.50496750143413e-06,"Posterior Foregut/Liver","TOMM40"
"SAE1.2",9.87596860136659e-11,-0.391036341979826,0.206,0.249,2.75825927067567e-06,"Posterior Foregut/Liver","SAE1"
"COPS3.2",1.18878632702636e-10,-0.372832773250245,0.187,0.234,3.32016133275191e-06,"Posterior Foregut/Liver","COPS3"
"MIF.1",1.209955331748e-10,-0.333990731757531,0.751,0.638,3.379284246039e-06,"Posterior Foregut/Liver","MIF"
"RSL24D1.1",1.37056963010999e-10,-0.33943114141464,0.647,0.574,3.8278639199342e-06,"Posterior Foregut/Liver","RSL24D1"
"DCP2.1",1.38710230199592e-10,-0.411752703273687,0.267,0.299,3.87403801924441e-06,"Posterior Foregut/Liver","DCP2"
"HNRNPA0",1.45639791261321e-10,-0.361482156403629,0.579,0.523,4.06757373013744e-06,"Posterior Foregut/Liver","HNRNPA0"
"DDX39A.3",1.53309049883459e-10,-0.298910630289029,0.109,0.162,4.28176845419512e-06,"Posterior Foregut/Liver","DDX39A"
"SIPA1L2.4",1.59361224463575e-10,-0.538365612455716,0.174,0.219,4.45079963804318e-06,"Posterior Foregut/Liver","SIPA1L2"
"TEAD2",1.66124261282978e-10,-0.273264463299714,0.085,0.137,4.63968449337229e-06,"Posterior Foregut/Liver","TEAD2"
"CYC1.2",1.94792718504677e-10,-0.412735063622427,0.537,0.494,5.44036583511711e-06,"Posterior Foregut/Liver","CYC1"
"HOMER1.1",2.03090504274934e-10,-0.386149963682613,0.116,0.167,5.67211469389463e-06,"Posterior Foregut/Liver","HOMER1"
"DAZAP1.3",2.49167329946192e-10,-0.414062875721958,0.293,0.32,6.9589943580672e-06,"Posterior Foregut/Liver","DAZAP1"
"GART.3",2.59598312933163e-10,-0.331743636344827,0.142,0.192,7.25032128191031e-06,"Posterior Foregut/Liver","GART"
"KTN1.3",2.62652783277862e-10,-0.387104878591517,0.693,0.599,7.3356295841674e-06,"Posterior Foregut/Liver","KTN1"
"SOD1.1",2.71611998136438e-10,-0.297944889219438,0.737,0.643,7.58585149595259e-06,"Posterior Foregut/Liver","SOD1"
"CADM1.1",3.05439139312163e-10,-0.5422244029894,0.198,0.238,8.53060972184941e-06,"Posterior Foregut/Liver","CADM1"
"HRAS",3.274144528009e-10,-0.304339834627126,0.121,0.172,9.14435825227635e-06,"Posterior Foregut/Liver","HRAS"
"RASSF8.2",3.49082136972717e-10,-0.36136972546191,0.093,0.143,9.749515003511e-06,"Posterior Foregut/Liver","RASSF8"
"JAG1.3",3.55174447412103e-10,-0.416122487435343,0.087,0.136,9.91966714177263e-06,"Posterior Foregut/Liver","JAG1"
"CHEK1.2",3.76568466346628e-10,-0.286580401349359,0.124,0.177,1.0517180696595e-05,"Posterior Foregut/Liver","CHEK1"
"HMG20B.1",4.06776159276564e-10,-0.33961832093553,0.132,0.181,1.13608513524351e-05,"Posterior Foregut/Liver","HMG20B"
"KPNB1.2",4.34743394640392e-10,-0.326639564492859,0.67,0.588,1.21419482689115e-05,"Posterior Foregut/Liver","KPNB1"
"SRSF11",5.02083587376253e-10,-0.279034475396929,0.735,0.642,1.40226925118314e-05,"Posterior Foregut/Liver","SRSF11"
"DHX36.2",5.38558859138685e-10,-0.406494131554062,0.379,0.384,1.50414103768843e-05,"Posterior Foregut/Liver","DHX36"
"PKIG.4",6.75676737732513e-10,-0.497744076971454,0.205,0.243,1.88709756081314e-05,"Posterior Foregut/Liver","PKIG"
"TMX4.3",7.11862492024701e-10,-0.413411271025348,0.107,0.155,1.98816075397579e-05,"Posterior Foregut/Liver","TMX4"
"SNRPC.1",7.52279796479355e-10,-0.425725257376667,0.448,0.424,2.10104224358719e-05,"Posterior Foregut/Liver","SNRPC"
"RPA1",8.36943070557998e-10,-0.342755282741789,0.16,0.206,2.33749830176143e-05,"Posterior Foregut/Liver","RPA1"
"NOSIP.1",8.42234531053659e-10,-0.398987806669339,0.226,0.262,2.35227682177976e-05,"Posterior Foregut/Liver","NOSIP"
"LGALS1.3",8.49542567634642e-10,-0.489443724764907,0.125,0.176,2.37268743714679e-05,"Posterior Foregut/Liver","LGALS1"
"YARS.4",8.80793328758005e-10,-0.403034258597912,0.223,0.259,2.45996768788823e-05,"Posterior Foregut/Liver","YARS"
"CD320.3",9.96463832266989e-10,-0.393073660382074,0.222,0.259,2.78302383713847e-05,"Posterior Foregut/Liver","CD320"
"C20orf27.3",1.46376257243858e-09,-0.340657830708653,0.172,0.218,4.0881424885637e-05,"Posterior Foregut/Liver","C20orf27"
"YWHAG.1",1.46695989633031e-09,-0.4092066238737,0.307,0.326,4.09707229446092e-05,"Posterior Foregut/Liver","YWHAG"
"BASP1.1",1.53713247964683e-09,-0.374085297654018,0.527,0.508,4.29305730240564e-05,"Posterior Foregut/Liver","BASP1"
"SMC2.1",1.67849824070859e-09,-0.362847561657549,0.174,0.217,4.68787773647503e-05,"Posterior Foregut/Liver","SMC2"
"RALBP1.1",1.86868084842763e-09,-0.405533998258406,0.305,0.324,5.21903874157352e-05,"Posterior Foregut/Liver","RALBP1"
"KLHDC3.1",1.95115145072575e-09,-0.42696922752381,0.244,0.277,5.44937088673196e-05,"Posterior Foregut/Liver","KLHDC3"
"BMP7.1",1.96647193132044e-09,-0.379449914761683,0.117,0.164,5.49215945698485e-05,"Posterior Foregut/Liver","BMP7"
"TTF2.2",2.03255630181996e-09,-0.282308729715592,0.11,0.157,5.67672649535296e-05,"Posterior Foregut/Liver","TTF2"
"SACS",2.34919271903684e-09,-0.315019093488081,0.105,0.151,6.56106034499799e-05,"Posterior Foregut/Liver","SACS"
"COPS8.1",2.52605987000572e-09,-0.388321294058907,0.229,0.263,7.05503261093897e-05,"Posterior Foregut/Liver","COPS8"
"SNRPN.3",3.26290215743003e-09,-0.465106728492645,0.419,0.399,9.11295943548632e-05,"Posterior Foregut/Liver","SNRPN"
"RHOA",3.31791783123602e-09,-0.291912071480911,0.735,0.634,9.26661271085907e-05,"Posterior Foregut/Liver","RHOA"
"ATP6V1D.3",3.46538386317886e-09,-0.385620999730195,0.24,0.272,9.67847059147225e-05,"Posterior Foregut/Liver","ATP6V1D"
"RAB13",3.93562353117068e-09,-0.377796453091402,0.585,0.52,0.000109918029602066,"Posterior Foregut/Liver","RAB13"
"MSN.2",4.26409394690654e-09,-0.364320525177011,0.16,0.203,0.000119091879843153,"Posterior Foregut/Liver","MSN"
"NUDC.3",4.29036344899019e-09,-0.392688686068323,0.532,0.482,0.000119825560766847,"Posterior Foregut/Liver","NUDC"
"PLOD2.3",4.3784721514902e-09,-0.443373173687682,0.186,0.227,0.00012228634871897,"Posterior Foregut/Liver","PLOD2"
"BAZ1A.1",4.41218505724965e-09,-0.325251030067725,0.151,0.197,0.000123227916463925,"Posterior Foregut/Liver","BAZ1A"
"SLC25A11.2",4.48577490471625e-09,-0.409699851864466,0.241,0.272,0.00012528320731382,"Posterior Foregut/Liver","SLC25A11"
"WDR34.1",4.52034896014282e-09,-0.268709105129036,0.097,0.143,0.000126248826107829,"Posterior Foregut/Liver","WDR34"
"CHSY1.1",4.54722505414654e-09,-0.333588035744595,0.097,0.142,0.000126999448537259,"Posterior Foregut/Liver","CHSY1"
"SAV1.1",4.74896820562737e-09,-0.325892990477494,0.146,0.19,0.000132633933014967,"Posterior Foregut/Liver","SAV1"
"PGRMC1.3",4.92380847525617e-09,-0.390046177754563,0.606,0.528,0.00013751704690543,"Posterior Foregut/Liver","PGRMC1"
"PHLDA3.3",4.99849834044054e-09,-0.295050914299793,0.085,0.13,0.000139603060150164,"Posterior Foregut/Liver","PHLDA3"
"ACBD6",5.07935236205666e-09,-0.367700643858793,0.207,0.245,0.00014186123211988,"Posterior Foregut/Liver","ACBD6"
"HIST1H1C",5.26241373038842e-09,-0.26504031708159,0.074,0.119,0.000146973953076018,"Posterior Foregut/Liver","HIST1H1C"
"MGME1.1",5.29359223922699e-09,-0.261670516130364,0.09,0.136,0.00014784473764937,"Posterior Foregut/Liver","MGME1"
"SLC1A5.2",5.33659450650682e-09,-0.253697034680976,0.087,0.133,0.000149045747972229,"Posterior Foregut/Liver","SLC1A5"
"ZNF532",5.82606171080315e-09,-0.253041158580804,0.067,0.11,0.000162716077521021,"Posterior Foregut/Liver","ZNF532"
"HMGXB4",6.18101165864444e-09,-0.342638556088843,0.193,0.233,0.000172629474614281,"Posterior Foregut/Liver","HMGXB4"
"IVNS1ABP.1",6.49256834593251e-09,-0.423692283138821,0.303,0.323,0.000181330941333549,"Posterior Foregut/Liver","IVNS1ABP"
"CENPX.2",6.68525923069854e-09,-0.419734229203857,0.424,0.407,0.00018671260505418,"Posterior Foregut/Liver","CENPX"
"NTPCR.2",7.17447977211725e-09,-0.435053614462216,0.277,0.299,0.000200376045555463,"Posterior Foregut/Liver","NTPCR"
"NOP10.2",7.36904756938732e-09,-0.335244366857913,0.646,0.56,0.000205810129565418,"Posterior Foregut/Liver","NOP10"
"FKBP1B.2",7.63497003417836e-09,-0.3291005106759,0.163,0.206,0.000213237078084568,"Posterior Foregut/Liver","FKBP1B"
"GMNN.3",7.73897655033921e-09,-0.375254900991379,0.241,0.275,0.000216141876074424,"Posterior Foregut/Liver","GMNN"
"RBM38.1",8.29750537918454e-09,-0.34968012304143,0.109,0.154,0.000231741027735245,"Posterior Foregut/Liver","RBM38"
"TNNI3.4",1.02704618318422e-08,-0.666743182917955,0.109,0.153,0.000286843728501521,"Posterior Foregut/Liver","TNNI3"
"PSMA4.3",1.10167746787989e-08,-0.346355480275248,0.67,0.574,0.000307687500004176,"Posterior Foregut/Liver","PSMA4"
"LARP7.3",1.12823304171168e-08,-0.422269299439566,0.288,0.308,0.000315104206219656,"Posterior Foregut/Liver","LARP7"
"FKBP4.4",1.13643894873778e-08,-0.428482622256063,0.358,0.36,0.000317396033992975,"Posterior Foregut/Liver","FKBP4"
"CCT7.3",1.20300669709302e-08,-0.386373452274035,0.552,0.489,0.000335987740431108,"Posterior Foregut/Liver","CCT7"
"GTF2F2.1",1.2588824668867e-08,-0.380283067182545,0.215,0.248,0.000351593284176787,"Posterior Foregut/Liver","GTF2F2"
"MTF2",1.26202853565467e-08,-0.383127940456408,0.307,0.325,0.000352471949722993,"Posterior Foregut/Liver","MTF2"
"PLSCR1.1",1.34683660030688e-08,-0.339518280882815,0.127,0.17,0.000376157994099709,"Posterior Foregut/Liver","PLSCR1"
"FST.4",1.35638890222135e-08,-0.479416544463142,0.155,0.196,0.000378825856501401,"Posterior Foregut/Liver","FST"
"STRN",1.39734018291904e-08,-0.310925760426145,0.084,0.127,0.00039026313968746,"Posterior Foregut/Liver","STRN"
"WWTR1.2",1.41287016681112e-08,-0.305042323482945,0.082,0.126,0.000394600508888678,"Posterior Foregut/Liver","WWTR1"
"NDUFB6.1",1.5765834972615e-08,-0.399819173104375,0.377,0.376,0.000440324004950164,"Posterior Foregut/Liver","NDUFB6"
"HAUS1",1.66410453395747e-08,-0.352497540197672,0.207,0.243,0.000464767755288982,"Posterior Foregut/Liver","HAUS1"
"POLR2L.1",1.80141071342562e-08,-0.401668855029416,0.438,0.418,0.00050311599815264,"Posterior Foregut/Liver","POLR2L"
"CCDC82",1.95016891739628e-08,-0.263850526729754,0.08,0.122,0.000544662676939606,"Posterior Foregut/Liver","CCDC82"
"RPA2",2.07358536214475e-08,-0.337671035415003,0.158,0.198,0.000579131655793407,"Posterior Foregut/Liver","RPA2"
"FAM229B.1",2.21998199206916e-08,-0.304258717901922,0.116,0.16,0.000620018770564996,"Posterior Foregut/Liver","FAM229B"
"MRPL20.2",2.26113308142089e-08,-0.332079107090398,0.618,0.542,0.00063151185831004,"Posterior Foregut/Liver","MRPL20"
"EIF4A1.3",2.2714650501238e-08,-0.38211542541502,0.55,0.489,0.000634397473849076,"Posterior Foregut/Liver","EIF4A1"
"MAPRE1",2.64322204645026e-08,-0.388470561973173,0.28,0.302,0.000738225485353094,"Posterior Foregut/Liver","MAPRE1"
"TBPL1",3.00388470821769e-08,-0.279116710009322,0.108,0.151,0.000838954960158119,"Posterior Foregut/Liver","TBPL1"
"OSBPL1A.1",3.18911058356586e-08,-0.328838553406228,0.16,0.2,0.00089068669488411,"Posterior Foregut/Liver","OSBPL1A"
"MRPL28.2",3.4617627489984e-08,-0.404848885438464,0.379,0.371,0.000966835718167762,"Posterior Foregut/Liver","MRPL28"
"PHTF2",4.10334044170432e-08,-0.255351079181891,0.066,0.106,0.0011460219519636,"Posterior Foregut/Liver","PHTF2"
"BTG3.1",4.24669010180911e-08,-0.341407850281227,0.168,0.208,0.00118605807853427,"Posterior Foregut/Liver","BTG3"
"SOCS2",5.34293930397041e-08,-0.364831972087173,0.175,0.21,0.0014922295182059,"Posterior Foregut/Liver","SOCS2"
"PRTG.3",5.62445765300779e-08,-0.419668071542011,0.467,0.311,0.00157085477790855,"Posterior Foregut/Liver","PRTG"
"IRF2BPL.1",6.75993413704271e-08,-0.408067875435938,0.197,0.228,0.00188798200513466,"Posterior Foregut/Liver","IRF2BPL"
"EVA1B.1",8.22455650212495e-08,-0.428257512281552,0.221,0.248,0.00229703638547848,"Posterior Foregut/Liver","EVA1B"
"SH3PXD2A.1",8.30624840565956e-08,-0.260794606357758,0.063,0.102,0.00231985211721666,"Posterior Foregut/Liver","SH3PXD2A"
"LEPROTL1.3",8.79577743960662e-08,-0.559211931947165,0.379,0.367,0.00245657268110773,"Posterior Foregut/Liver","LEPROTL1"
"PTOV1",9.13280317055583e-08,-0.378648053067528,0.261,0.285,0.00255070059750454,"Posterior Foregut/Liver","PTOV1"
"OSBPL8",9.25218213894492e-08,-0.375020742230754,0.232,0.259,0.00258404194958593,"Posterior Foregut/Liver","OSBPL8"
"TRIM8.2",9.86325886139645e-08,-0.309569305350494,0.096,0.136,0.00275470956739941,"Posterior Foregut/Liver","TRIM8"
"GLRX3.3",1.01164604789228e-07,-0.396494296211413,0.423,0.4,0.00282542624715836,"Posterior Foregut/Liver","GLRX3"
"UBE2D3",1.0991260910479e-07,-0.278818277421012,0.752,0.634,0.00306974925968768,"Posterior Foregut/Liver","UBE2D3"
"PPP2CA",1.10149265235624e-07,-0.40301863873741,0.319,0.326,0.00307635882876573,"Posterior Foregut/Liver","PPP2CA"
"C17orf58.1",1.14887711032655e-07,-0.275553108692678,0.106,0.146,0.00320869888143101,"Posterior Foregut/Liver","C17orf58"
"ZNF770.4",1.15161125057485e-07,-0.420976742335486,0.259,0.28,0.00321633506173051,"Posterior Foregut/Liver","ZNF770"
"DDX18.2",1.1819670647338e-07,-0.372207667518641,0.292,0.308,0.00330111581509502,"Posterior Foregut/Liver","DDX18"
"PFDN4.1",1.19373454983236e-07,-0.392811491575551,0.417,0.4,0.00333398122422679,"Posterior Foregut/Liver","PFDN4"
"AMOTL1.1",1.22428230292186e-07,-0.285042393087442,0.105,0.145,0.00341929804383045,"Posterior Foregut/Liver","AMOTL1"
"LAS1L",1.293397510309e-07,-0.259425577084759,0.098,0.138,0.00361232990654201,"Posterior Foregut/Liver","LAS1L"
"WDR74.2",1.33062310347082e-07,-0.273166542100331,0.115,0.156,0.00371629726568366,"Posterior Foregut/Liver","WDR74"
"PDCD2.1",1.62866095397037e-07,-0.395867722153733,0.39,0.377,0.00454868717834385,"Posterior Foregut/Liver","PDCD2"
"MRPS23.3",1.66574593232084e-07,-0.395997157242456,0.33,0.331,0.00465226181437889,"Posterior Foregut/Liver","MRPS23"
"NFYB",1.68008793055205e-07,-0.396767625505222,0.246,0.27,0.00469231758123882,"Posterior Foregut/Liver","NFYB"
"TMEM14C.3",2.03123724613831e-07,-0.441728032172472,0.741,0.615,0.00567304250473968,"Posterior Foregut/Liver","TMEM14C"
"P3H2.1",2.53060328268823e-07,-0.340626800194676,0.136,0.173,0.00706772190821996,"Posterior Foregut/Liver","P3H2"
"ARL6IP5.4",2.53728286578309e-07,-0.513283799704855,0.317,0.321,0.0070863773158456,"Posterior Foregut/Liver","ARL6IP5"
"GGCT.2",2.53988101851574e-07,-0.412304040326447,0.373,0.361,0.00709363369661261,"Posterior Foregut/Liver","GGCT"
"SRSF10",2.58180444697002e-07,-0.341127728464872,0.517,0.468,0.00721072163994257,"Posterior Foregut/Liver","SRSF10"
"TMEM126B.1",2.59915813389197e-07,-0.375652764076282,0.246,0.268,0.00725918875214689,"Posterior Foregut/Liver","TMEM126B"
"KANK2.1",2.75476923273667e-07,-0.258571130681444,0.068,0.105,0.00769379499011025,"Posterior Foregut/Liver","KANK2"
"FXR1",2.79752111973287e-07,-0.323065161391743,0.654,0.56,0.00781319673530193,"Posterior Foregut/Liver","FXR1"
"NDUFS8.2",2.96008921342429e-07,-0.344059830279894,0.618,0.533,0.00826723316417271,"Posterior Foregut/Liver","NDUFS8"
"ADAMTS9.3",3.06669395689631e-07,-0.336617634308335,0.078,0.114,0.0085649695522157,"Posterior Foregut/Liver","ADAMTS9"
"PPP2R3B",3.13313923596194e-07,-0.356211726448419,0.146,0.181,0.00875054457211809,"Posterior Foregut/Liver","PPP2R3B"
"CDYL",3.33331212265639e-07,-0.312063892119062,0.139,0.176,0.00930960742736704,"Posterior Foregut/Liver","CDYL"
"TMEM50A",3.5524936337233e-07,-0.391304159241003,0.473,0.432,0.0099217594696258,"Posterior Foregut/Liver","TMEM50A"
"MKRN1.1",3.62052299588317e-07,-0.422655913518259,0.226,0.25,0.0101117586752021,"Posterior Foregut/Liver","MKRN1"
"MTCH1.1",3.64729872713076e-07,-0.348664759786477,0.573,0.504,0.0101865406150035,"Posterior Foregut/Liver","MTCH1"
"DPYSL3.3",3.65739912329167e-07,-0.251430831657108,0.191,0.23,0.0102147500114413,"Posterior Foregut/Liver","DPYSL3"
"HTATSF1",4.06623271977344e-07,-0.371027780859656,0.252,0.273,0.0113565813630552,"Posterior Foregut/Liver","HTATSF1"
"VEZF1",4.24749116298555e-07,-0.283885315724682,0.121,0.16,0.0118628180691023,"Posterior Foregut/Liver","VEZF1"
"NUP93",4.56332421776519e-07,-0.252810034169881,0.086,0.123,0.0127449082077964,"Posterior Foregut/Liver","NUP93"
"JADE1.3",4.57648899898847e-07,-0.312609145935396,0.186,0.223,0.0127816761252749,"Posterior Foregut/Liver","JADE1"
"KIF1B.1",4.88571199898646e-07,-0.423981526215015,0.254,0.273,0.0136453050419693,"Posterior Foregut/Liver","KIF1B"
"ZMYND8.1",4.98696125208145e-07,-0.347720259722401,0.235,0.262,0.0139280840809383,"Posterior Foregut/Liver","ZMYND8"
"CNOT7.1",5.45306188538591e-07,-0.369879620736607,0.365,0.36,0.0152298565396943,"Posterior Foregut/Liver","CNOT7"
"HDAC5.2",5.55909355537396e-07,-0.293471725261064,0.088,0.125,0.0155259923908039,"Posterior Foregut/Liver","HDAC5"
"SARAF.4",5.58487962689971e-07,-0.508037662165624,0.561,0.496,0.0155980103099682,"Posterior Foregut/Liver","SARAF"
"SMARCA4.2",5.97465433635315e-07,-0.359079968637309,0.456,0.418,0.0166866120960007,"Posterior Foregut/Liver","SMARCA4"
